booking_jurisdiction,regulator,amount,currency,channel,product_type,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,is_suspicious,suspicion_confidence,flagged
1,1,10668.16,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,701,1,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,1,0,0.08477665,0
0,0,3396.22,2,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,614,647,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,0,0,0.00078751927,0
2,2,120638.9,3,3,5,0,22,146,True,True,116,2,True,True,7,4,1.911869,1.909005,15,64,1,2,False,666,616,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0054729744,0
1,1,1493231.08,7,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,168,150,False,True,True,2,True,True,2,True,1,False,True,True,0.0,1,1,0,0.016608007,0
0,0,88761.39,4,1,5,1,36,83,True,True,37,1,True,True,0,3,0.138959,0.138682,20,48,2,1,False,49,820,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0010096566,0
1,1,2624077.06,0,1,3,2,165,165,True,True,165,3,True,True,4,1,1.92855,1.926623,10,3,2,2,False,253,257,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,0,0,0.035854973,0
1,1,3657.51,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,740,734,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.007528777,0
1,1,396085.5,2,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,791,777,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.040069215,0
2,2,158006.18,5,1,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,2,1,False,627,495,False,True,True,8,False,True,2,True,0,False,True,True,0.0,1,1,0,0.00635517,0
0,0,1664727.26,1,1,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,328,336,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0017429539,0
2,2,1061693.89,3,5,3,2,165,165,True,True,165,3,True,True,1,6,1.984457,1.980496,20,32,2,1,False,93,100,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,1,0,0.15345986,0
2,2,5429.14,0,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,0,2,True,446,421,True,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.021662138,0
1,1,6796.13,2,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,419,396,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.056231953,0
1,1,209315.91,3,6,5,0,117,58,True,True,52,1,True,False,8,8,0.0,0.0,0,149,1,2,True,723,609,True,False,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0018181846,0
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,True,2,668,True,True,True,2,False,False,1,True,0,False,True,False,105645.06,1,1,0,0.020279374,0
2,2,431510.65,5,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,108,71,False,True,True,4,False,True,0,True,0,False,True,True,0.0,1,1,0,0.020974966,0
0,0,20000.0,0,6,0,1,6,110,True,True,100,1,True,False,8,8,0.0,0.0,0,149,2,1,False,455,471,False,True,True,1,False,False,0,True,0,False,True,False,0.0,1,1,0,0.00034064817,0
0,0,6531.45,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,368,293,False,True,True,5,False,False,2,True,0,False,True,True,6531.45,1,1,1,0.00086449285,0
1,1,1147587.97,7,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,546,576,False,True,True,3,False,False,1,True,0,True,True,True,0.0,1,0,0,0.0036372964,0
2,2,4826.25,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,670,621,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,1,0,0.018535566,0
0,0,2094702.39,7,1,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,True,402,393,True,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,1,0.8710577,1
0,0,9103.02,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,533,535,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0010255709,0
0,0,11956.5,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,194,202,False,True,True,5,False,False,1,True,0,False,True,True,11956.5,1,0,0,0.0007709659,0
2,2,119375.78,2,1,5,1,143,41,True,True,117,1,False,False,8,8,0.0,0.0,0,149,0,0,False,411,275,True,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,0,0.004859331,0
2,2,374180.03,5,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,60,35,False,True,True,2,False,True,1,True,0,False,True,True,0.0,1,0,0,0.008727075,0
2,2,89225.96,4,2,5,0,96,5,True,True,141,2,True,False,8,8,0.0,0.0,0,149,0,1,False,137,144,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.008492086,0
0,0,1594117.09,2,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,227,192,False,True,True,6,False,True,1,True,0,True,True,True,0.0,1,1,0,0.00015769513,0
1,1,212033.11,1,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,323,245,False,True,True,3,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0023224675,0
1,1,1766197.14,1,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,497,515,False,True,True,0,False,False,1,True,0,True,False,True,0.0,1,0,0,0.00301595,0
1,1,203763.82,4,6,5,1,104,98,True,True,80,1,True,False,8,8,0.0,0.0,0,149,0,1,False,81,57,False,True,True,0,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0908688,0
0,0,16439.14,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,274,265,False,True,True,6,False,False,2,True,0,False,True,False,16439.14,1,0,0,0.016999463,0
2,2,10681.1,5,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,0,2,False,132,108,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.010296937,0
0,0,120651.0,5,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,249,256,False,True,True,4,False,True,1,True,0,False,True,True,0.0,1,1,0,0.0035644614,0
2,2,1013.15,6,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,743,735,False,True,True,5,False,False,2,True,0,False,True,True,1013.15,1,1,1,0.0053583076,0
1,1,16809.52,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,94,103,False,True,True,0,False,False,0,True,0,False,True,True,0.0,1,1,0,0.061517145,0
1,1,294275.81,6,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,623,655,False,True,True,1,False,True,0,True,0,False,True,True,0.0,1,1,0,0.0018997154,0
1,1,2161820.57,0,2,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,359,371,False,True,True,7,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0012639144,0
0,0,255.7,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,355,362,False,True,True,7,False,False,2,True,0,False,True,True,255.7,1,1,0,0.001798506,0
2,2,1855212.55,6,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,788,811,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,1,0.7582429,1
2,2,940683.8,6,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,475,483,False,True,True,4,False,True,0,True,0,False,True,True,0.0,1,0,0,0.005829519,0
0,0,2916513.91,6,3,3,2,165,165,True,True,165,3,True,True,2,7,0.107358,0.106824,50,115,0,2,False,251,233,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.005900775,0
2,2,12751.02,6,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,1,0,False,685,710,True,True,True,6,False,False,2,True,0,False,True,True,12751.02,1,1,0,0.013715681,0
1,1,1048673.34,5,6,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,457,446,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.005971996,0
1,1,966009.06,5,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,400,392,False,True,True,5,True,False,2,True,0,False,True,True,0.0,1,1,0,0.01231489,0
1,1,2971403.8,0,6,3,2,165,165,True,True,165,3,True,True,5,0,0.843268,0.842847,5,80,1,0,True,252,183,True,True,True,5,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0070967614,0
2,2,76246.94,3,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,370,337,False,True,True,2,False,False,0,True,0,False,True,True,0.0,1,1,0,0.009452054,0
2,2,15865.72,1,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,0,1,False,564,567,False,True,True,3,False,False,1,True,0,False,True,True,15865.72,1,0,0,0.022018332,0
2,2,289054.17,5,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,247,254,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0010411206,0
2,2,14179.96,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,242,224,False,True,True,5,False,False,1,True,0,False,True,True,14179.96,1,1,0,0.039841775,0
1,1,232269.6,5,5,5,1,39,153,False,True,147,2,False,True,2,4,1.272143,1.270238,15,59,2,1,False,787,790,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0077852164,0
2,2,491061.05,3,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,101,63,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,1,0,0.3013525,0
2,2,1195425.9,1,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,470,456,True,True,True,5,False,True,0,True,0,False,True,True,0.0,1,0,0,0.002669971,0
0,0,1494302.75,3,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,764,763,False,True,True,0,False,True,0,True,0,False,True,True,0.0,1,0,0,0.0024509833,0
1,1,1894021.93,0,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,77,80,False,True,True,5,True,False,1,False,0,False,True,True,0.0,1,0,0,0.0064923125,0
2,2,666087.85,7,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,314,277,False,True,True,7,False,False,2,True,0,True,True,True,0.0,1,0,0,0.0003849763,0
2,2,1655339.13,2,6,3,2,165,165,True,True,165,3,True,True,4,3,1.70918,1.692257,100,103,2,0,False,234,244,True,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.01886687,0
0,0,12097.54,1,5,5,0,14,72,True,True,124,1,True,True,3,0,0.313956,0.310848,100,109,1,1,False,421,410,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0015478049,0
0,0,526734.61,2,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,337,345,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,0,0,0.00027359618,0
1,1,1050012.88,1,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,123,813,True,True,True,1,True,False,1,True,0,False,True,True,0.0,1,0,0,0.022619573,0
1,1,79899.4,1,6,5,1,119,17,True,True,78,2,True,False,8,8,0.0,0.0,0,149,1,0,False,647,652,True,True,True,3,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0039188997,0
0,0,1367715.38,0,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,492,510,False,True,True,6,False,True,0,True,0,True,True,True,0.0,1,0,0,0.0001912713,0
0,0,152472.15,2,6,5,0,26,21,True,True,88,1,True,False,8,8,0.0,0.0,0,149,0,2,False,114,128,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,0,0.016289048,0
0,0,20000.0,0,2,0,2,165,165,True,True,165,3,True,True,2,0,1.430494,1.423377,50,142,1,1,False,688,692,False,True,True,3,False,False,1,True,0,False,True,False,0.0,1,1,0,0.006941872,0
2,2,5256.7,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,495,513,False,True,True,0,False,False,0,True,0,False,True,True,25201.59,5,1,0,0.009131162,0
1,1,1920023.34,3,2,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,63,67,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.01196841,0
2,2,446073.56,2,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,444,438,True,True,True,2,False,True,1,True,0,False,True,True,0.0,1,1,0,0.020627115,0
0,0,592.99,1,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,412,276,False,True,True,1,False,False,1,True,0,False,True,True,592.99,1,0,0,0.00012280075,0
2,2,1345603.64,1,2,3,2,165,165,True,True,165,3,True,True,7,0,0.249759,0.24926,20,35,1,1,False,350,331,False,True,True,5,False,False,1,True,0,False,True,True,0.0,1,0,0,0.0005062874,0
1,1,385763.99,0,6,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,424,443,False,True,True,4,True,True,2,False,1,False,True,True,0.0,1,0,0,0.0024144482,0
1,1,2183956.14,1,1,3,2,165,165,True,True,165,3,True,True,6,3,0.916635,0.907559,100,36,0,2,False,420,397,False,True,True,4,False,False,1,True,0,False,True,True,0.0,1,0,1,0.8799571,1
2,2,80161.37,5,5,5,1,44,81,True,True,13,1,True,False,8,8,0.0,0.0,0,149,2,2,False,646,597,False,True,True,8,False,False,0,True,0,False,True,True,0.0,1,1,0,0.006087563,0
1,1,953400.62,5,6,5,0,140,12,False,True,31,2,True,False,8,8,0.0,0.0,0,149,2,1,False,187,187,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,0,0,0.021849263,0
2,2,317284.44,1,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,False,261,170,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,0,0,0.003093069,0
0,0,299698.95,7,6,5,0,145,60,True,True,11,0,True,False,8,8,0.0,0.0,0,149,1,2,False,324,291,False,True,True,3,False,False,2,True,0,False,True,True,0.0,1,1,0,0.009421607,0
2,2,270428.57,6,5,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,1,1,False,174,177,False,True,True,0,False,True,1,True,0,False,True,True,0.0,1,0,0,0.0017452327,0
0,0,9238.53,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,297,302,True,True,True,7,False,False,1,True,0,False,True,True,9238.53,1,0,0,0.00040127325,0
2,2,51071.85,0,5,5,0,17,37,True,True,144,1,False,False,8,8,0.0,0.0,0,149,0,1,False,641,663,False,True,True,1,False,False,1,True,0,False,True,True,0.0,1,0,0,0.008216366,0
0,0,17797.12,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,124,97,True,True,True,5,False,False,1,True,0,False,True,True,0.0,1,1,0,0.004224298,0
2,2,759920.24,3,3,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,181,161,False,True,True,5,False,True,0,True,0,False,True,True,0.0,1,1,0,0.00034697712,0
2,2,516.86,2,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,478,426,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,1,0.84608406,1
2,2,9763.87,7,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,701,1,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0058011953,0
1,1,1820.5,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,523,519,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0008159147,0
2,2,1515707.0,3,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,631,598,False,True,True,4,False,True,2,True,0,False,True,True,0.0,1,1,0,0.0015765512,0
1,1,345996.73,6,1,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,351,359,False,True,True,8,False,True,2,True,0,False,True,True,0.0,1,0,0,0.00042238584,0
2,2,80339.52,3,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,True,532,554,True,True,True,6,False,True,0,True,0,False,True,True,0.0,1,0,0,0.03634103,0
1,1,221506.64,1,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,0,False,790,800,True,True,True,1,True,False,1,True,0,False,True,True,0.0,1,1,0,0.0070705977,0
1,1,935315.65,1,1,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,609,581,False,True,True,4,True,False,0,False,0,True,True,True,0.0,1,0,0,0.00036442812,0
0,0,13102.83,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,205,213,False,True,True,2,False,False,0,True,0,False,True,False,13102.83,1,1,0,0.00612997,0
1,1,2215563.77,5,2,3,2,165,165,True,True,165,3,True,True,1,4,1.329637,1.328973,5,22,1,1,False,510,529,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0036552034,0
1,1,173746.21,2,4,5,1,46,30,True,True,42,1,True,False,8,8,0.0,0.0,0,149,2,2,False,296,674,False,True,True,4,False,False,0,True,0,False,True,True,0.0,1,1,0,0.0011250805,0
2,2,1586827.9,2,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,618,650,False,True,True,0,False,False,1,True,0,False,True,True,0.0,1,1,0,0.004624055,0
1,1,960056.47,1,5,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,437,431,False,True,True,8,False,True,2,True,0,False,True,True,0.0,1,1,0,0.0010145404,0
1,1,1350555.11,4,2,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,516,407,False,True,True,6,False,False,1,True,0,False,True,True,0.0,1,1,0,0.025023501,0
2,2,421050.14,5,5,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,167,172,False,True,True,0,False,False,2,True,0,False,True,True,0.0,1,1,0,0.018085536,0
1,1,1991731.94,4,1,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,61,791,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,1,0,0.007078201,0
2,2,2455621.94,6,5,3,2,165,165,True,True,165,3,True,True,0,2,0.908347,0.798835,1370,122,0,2,False,175,178,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,1,0,0.007481792,0
1,1,85383.64,1,0,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,97,110,False,True,True,1,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0154748885,0
0,0,7365.5,6,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,69,44,False,True,True,4,False,False,2,True,0,False,True,True,0.0,1,1,0,0.009980073,0
0,0,290078.76,3,5,5,0,149,143,True,True,63,0,True,False,8,8,0.0,0.0,0,149,2,0,True,652,658,True,True,True,6,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0027493003,0
0,0,1188174.5,0,4,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,520,539,False,True,True,2,False,False,2,True,0,False,True,True,0.0,1,1,0,0.0027934387,0
0,0,16440.12,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,466,481,False,True,True,2,False,False,1,True,0,False,True,True,0.0,1,1,0,0.06257399,0
0,0,170863.49,1,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,665,688,False,True,True,6,False,True,2,True,0,False,True,True,0.0,1,1,0,0.004083551,0
1,1,9927.71,7,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,0,False,287,269,True,True,True,7,False,False,2,True,0,False,True,True,9927.71,1,1,0,0.0007535395,0
0,0,15078.33,4,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,663,10,False,True,True,4,False,False,2,True,0,False,True,True,15078.33,1,1,0,0.054547597,0
1,1,2002312.02,0,4,3,2,165,165,True,True,165,3,True,True,2,0,1.20381,1.201407,20,9,1,1,False,46,46,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,0,0,0.019507362,0
1,1,269011.52,5,2,5,0,165,165,False,True,165,3,True,True,0,6,0.863601,0.846668,200,71,2,1,False,469,351,False,True,True,5,False,False,2,True,0,False,True,True,0.0,1,1,0,0.006432563,0
1,1,1585681.48,1,6,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,0,False,515,533,True,True,True,7,True,False,2,True,0,True,True,True,0.0,1,0,0,0.00057952525,0
0,0,20000.0,0,2,0,0,13,156,True,True,102,2,False,False,8,8,0.0,0.0,0,149,2,2,False,68,73,False,True,True,5,False,False,1,True,0,False,True,False,0.0,1,0,0,0.0043718386,0
0,0,1798.81,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,407,282,True,True,True,2,False,False,1,True,0,False,True,True,1798.81,1,0,0,0.0007647791,0
0,0,20000.0,0,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,541,566,False,True,True,7,False,False,0,True,0,False,True,False,0.0,1,0,0,0.00044765414,0
0,0,20000.0,0,4,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,236,247,False,True,True,6,False,False,2,True,0,False,True,False,0.0,1,1,0,0.00056897977,0
0,0,20000.0,0,2,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,223,200,False,True,True,3,False,False,2,True,0,False,True,False,0.0,1,1,0,0.0014062773,0
2,2,2074.94,7,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,539,440,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,0,0,0.039803788,0
1,1,347234.07,6,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,2,False,404,417,False,True,True,3,True,True,0,True,0,False,True,True,0.0,1,0,0,0.036031455,0
1,1,10521.46,3,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,109,828,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.005107409,0
1,1,1536.63,5,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,607,642,False,True,True,8,False,False,1,True,0,False,True,True,0.0,1,1,0,0.0029585203,0
1,1,274427.52,3,6,5,1,79,124,True,True,91,2,True,False,8,8,0.0,0.0,0,149,1,2,False,239,119,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,0,0,0.0045963894,0
2,2,186811.98,4,5,5,0,165,165,True,True,165,3,False,True,0,4,0.832456,0.816133,200,84,0,1,False,151,124,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0029038135,0
1,1,1488009.86,1,3,3,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,1,False,452,469,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,0,0,0.00090247416,0
2,2,16692.01,1,0,1,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,0,2,True,489,479,True,True,True,2,False,False,1,True,0,False,True,True,0.0,1,0,1,0.93691933,1
2,2,355602.48,1,2,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,557,552,False,True,True,3,False,False,0,True,0,False,True,True,0.0,1,1,0,0.00576532,0
1,1,292516.25,7,6,5,0,56,47,False,True,40,1,True,False,8,8,0.0,0.0,0,149,0,1,False,757,786,False,True,True,7,False,False,2,True,0,False,True,True,0.0,1,0,0,0.0059201904,0
2,2,209740.35,5,1,5,0,91,32,True,True,7,0,True,False,8,8,0.0,0.0,0,149,1,1,False,249,255,False,True,True,8,False,False,2,True,0,False,True,True,0.0,1,1,0,0.003506843,0
2,2,2291559.53,6,4,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,1,1,False,345,294,False,True,True,3,False,False,1,True,0,False,True,True,0.0,1,0,0,0.008949972,0
1,1,434597.2,3,1,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,630,661,False,True,True,4,False,True,2,True,0,False,True,True,0.0,1,1,0,0.004065658,0
1,1,419668.13,3,1,5,0,165,165,False,True,165,3,True,False,8,8,0.0,0.0,0,149,2,1,False,119,130,False,True,True,6,False,False,0,True,0,False,True,True,0.0,1,1,0,0.019200353,0
2,2,949482.17,5,4,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,2,2,False,423,425,False,True,True,5,False,False,0,True,0,False,True,True,0.0,1,1,0,0.051535286,0
2,2,6918.69,2,0,0,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,2,False,413,401,False,True,True,5,False,False,2,True,0,False,True,True,22844.6,4,0,0,0.039339747,0
2,2,1460.3,5,0,5,0,165,165,True,True,165,3,False,False,8,8,0.0,0.0,0,149,2,1,False,526,520,False,True,True,3,False,False,1,True,0,False,True,True,1460.3,1,0,0,0.0008316217,0
0,0,460617.71,0,4,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,754,607,False,True,True,1,False,True,2,True,0,False,True,True,0.0,1,1,0,0.021322064,0
2,2,638523.2,7,4,2,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,722,742,False,True,True,5,False,False,1,True,0,False,True,True,0.0,1,1,0,0.028421907,0
1,1,116407.81,0,5,5,1,107,2,False,True,118,0,False,False,8,8,0.0,0.0,0,149,2,1,False,577,319,False,True,True,2,False,False,2,True,0,False,True,True,0.0,1,1,0,0.009019176,0
0,0,347535.43,2,3,4,2,165,165,True,True,165,3,True,False,8,8,0.0,0.0,0,149,1,1,False,637,557,False,True,True,7,False,True,1,True,0,False,True,True,0.0,1,1,0,0.00042186637,0
